score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.46881699419495,0.06559230909539666,984,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.75,1e-05,0
1.4705907857800835,0.007988523160824837,832,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.1,0.5,0.001,0
1.4714293205513798,0.03735560466425605,892,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0.5,0.001,0
1.475588000576438,0.00014763691545999796,986,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.9,0.0001,0
1.4756199618862957,0.04848607446034232,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.75,1e-05,0
1.4796590647610763,0.06433872457219858,979,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.75,0,0
1.4811389251076097,0.04414101637296829,936,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.75,1e-05,0
1.4892166054134044,0.03756133262539092,959,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.75,0.0001,0
1.491411008308248,0.03269161665580005,673,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.1,0.5,0.001,0
1.493854452674152,0.05395233664191608,970,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.75,0.0001,0
1.5004360987122176,0.03335982272997115,977,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.75,0.0001,0
1.5230790936931564,0.0546017514477565,740,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.1,0,0.001,0
1.5266854896059199,0.02595989549401683,911,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.9,0.001,0
1.5375743650913536,0.03690512303130257,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.5,1e-05,0
1.5392622612352025,0.044194929787628394,815,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.9,0.001,0
1.5439936949776956,0.024712739209881953,935,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.9,0.001,0
1.5446497690650718,0.05562306338560799,890,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.1,0,0.001,0
1.5458398187944227,0.04662276662880615,795,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.9,0.001,0
1.5546709489244217,0.04187298093123226,982,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.5,0,0
1.56199339002337,0.06063665889408866,975,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.75,0,0
1.5696629401251119,0.046379527208763774,974,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.75,1e-05,0
1.5712486029834885,0.09186035413296946,908,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0,0.001,0
1.5782929924417302,0.056529274122279094,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.5,0.0001,0
1.5855432918717538,0.047384731749316754,985,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.5,0,0
1.588725986305201,0.03011885532952695,989,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.5,1e-05,0
1.5944521345414528,0.07037721140889396,986,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.75,0.0001,0
1.6043157983032221,0.14754631206977473,989,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0.9,0.001,0
1.6043411874887197,0.029033202642172,845,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.1,0,0.001,0
1.605382620494609,0.04722583124587688,944,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0,0.001,0
1.6130072050995892,0.024604562922596978,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.5,1e-05,0
1.6233647382371235,0.04305835337795572,997,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.5,0.0001,0
1.62412371738247,0.019592269247673644,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.5,0,0
1.6383483823488014,0.07145879257916529,977,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.9,0.001,0
1.6808536890563215,0.0926164704723012,991,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.5,0.0001,0
1.6858173613484235,0.12475505535058945,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.5,1e-05,0
1.6910035206491354,0.1793116892204733,986,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0.5,0.0001,0
1.6968562739865447,0.10618666553824091,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.5,0,0
1.6974311432192157,0.042717173135365896,993,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.5,1e-05,0
1.7020076089680538,0.11138676908450672,994,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.5,0,0
1.7030107110884012,0.12175016232144004,934,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.75,0.001,0
1.728881170724872,0.06840001910111576,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.75,0.001,0
1.7416237365734073,0.045392733741771475,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.5,0.0001,0
1.7473631442211266,0.06080974536382552,995,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.5,0.0001,0
1.77099945642321,0.12127877010599378,956,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.75,0.001,0
1.8535228210194232,0.05234914775418097,960,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.75,0.001,0
1.9533876966144514,0.08566597128249229,982,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.75,0.001,0
2.129206388731708,0.0169614009925571,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0,0,0
2.165900765119028,0.07596382103272034,996,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.9,0,0
2.182880512844329,0.037469678810276776,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.9,1e-05,0
2.20121590963387,0.05073786730176019,994,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0,1e-05,0
2.306626551375104,0.08492090185279712,997,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0,0.0001,0
2.3485205277795944,0.04797420172577953,998,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.9,0.0001,0
2.469530031605192,0.11557438891785157,997,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0,1e-05,0
2.4963535102118866,1.3110248753102596,867,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0.5,1e-05,0
2.497651976293749,0.10122096144199151,989,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0.5,0.001,0
2.5472064139756565,0.043696065725663646,995,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0,0,0
2.562870275221949,0.18209299849509553,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.9,1e-05,0
