score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
6.949895245732005,0.5131096357807325,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.5,0.0001,0
7.034018405121014,1.094875596669364,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.5,1e-05,0
7.07287606900984,0.18387559900845263,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0,0.0001,0
7.505006165787914,0.2126689118824546,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.75,0.001,0
8.255233349508389,0.11021694306003799,989,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0.5,0.001,0
9.149740713492099,0.25976081919976746,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0,0,0
9.283960977830473,0.0997302583081419,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0,1e-05,0
9.572608501892315,0.2532937920181396,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0,0.0001,0
10.153351572295868,0.15342364927231084,996,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.0001,0.5,0.001,0
12.137266485570075,0.33548276661133475,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,tanh,0.0001,0,0.001,0
nan,nan,257,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0,0,0
nan,nan,256,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0,1e-05,0
nan,nan,257,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0,0.0001,0
nan,nan,258,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0,0.001,0
nan,nan,291,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0.5,0,0
nan,nan,291,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0.5,1e-05,0
nan,nan,291,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0.5,0.0001,0
nan,nan,291,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.1,0.5,0.001,0
