score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.2454500085305382,0.034423443003944794,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.1,1e-05,0
1.2461038915346125,0.056729634464967295,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.3,0.0001,0
1.2467132215252772,0.047621609733977666,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.3,0,0
1.2468863720479761,0.021660520372348523,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.5,1e-05,0
1.2473744887317098,0.026818988754893146,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.5,0.0001,0
1.2480692745254753,0.060294223395882494,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.5,1e-05,0
1.2487582294557709,0.013255381612504427,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.1,0,0
1.2530531213931173,0.02871642145499657,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.3,1e-05,0
1.2605170609630125,0.0378472661004549,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.3,1e-05,0
1.2612392759319235,0.01921438583140052,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.3,0,0
1.2613374036817206,0.05324122337349828,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.1,1e-05,0
1.2614461113933848,0.011049938323701181,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.3,0,0
1.2621645283350078,0.030921691460560362,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.9,1e-05,0
1.2624056285451157,0.008285332907967008,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.9,1e-05,0
1.2624862835621984,0.028446604443098045,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.9,0,0
1.26355951190465,0.03694798534794392,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0,1e-05,0
1.2640552175190614,0.034474283513105906,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.1,0,0
1.2649774311602668,0.008611725260013803,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.3,0,0
1.2656670141560655,0.004868470687324936,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.5,0,0
1.268290022418453,0.022513240117497262,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.3,1e-05,0
1.268532521971017,0.031577238222016885,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.3,1e-05,0
1.2702730178768908,0.04201669124879458,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0,0,0
1.276233367251048,0.03283792514998966,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0,1e-05,0
1.2767173352712893,0.05625339095599668,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.1,1e-05,0
1.2771152527442649,0.01606844520046046,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.3,0.0001,0
1.278282819915326,0.013876699047503743,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.3,0.0001,0
1.2841972395947427,0.0427697542897741,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.9,0.001,0
1.2884666507076188,0.041745808938637934,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.9,0.001,0
1.2889288988486343,0.023787408094061973,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.5,0.0001,0
1.2903482634062653,0.04838388716240961,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.1,1e-05,0
1.2923007578811492,0.02124337073647638,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0,0,0
1.2928889466972942,0.04305823587406862,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.1,0,0
1.2938490864317427,0.0339364719649963,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.5,0.0001,0
1.2966830394700992,0.04621731989917416,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.1,0.0001,0
1.3008264897287234,0.041277890449601305,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0,0,0
1.3012990956746344,0.041283032162255054,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.1,0.0001,0
1.3018862264226148,0.05089289951110333,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0,0.0001,0
1.3034414767927351,0.01581664363563844,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.1,0,0
1.3041658739682773,0.07372010083987922,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.9,0.0001,0
1.3043330001375395,0.07223841668447484,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.1,0.0001,0
1.3060408284331555,0.025553148421511625,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.9,0.0001,0
1.30827134815375,0.010726307955543087,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.9,0.0001,0
1.3086075680872344,0.045303400143296244,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.1,0,0
1.3099252157189243,0.02134865644563719,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0,0.0001,0
1.3099683158784854,0.028828931115164595,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.1,1e-05,0
1.3119728804112125,0.009539486059314466,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.5,0.0001,0
1.3129569518160489,0.031557442010141865,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0,0,0
1.3138295208142707,0.051812049911318284,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.1,0.0001,0
1.314704536857735,0.06335872680569199,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.9,0.001,0
1.3148609533913627,0.08370494225782651,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.5,0.0001,0
1.3156698943253449,0.03538405246491267,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.9,0.0001,0
1.3175381611813888,0.043301628798626104,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0,1e-05,0
1.3208755633542841,0.02259682505523915,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.9,0.001,0
1.3218683631533297,0.021522718070500928,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0,0,0
1.3250052297351431,0.06817447282796157,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0,1e-05,0
1.326163678715737,0.06767782899423597,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.1,1e-05,0
1.3271518370240496,0.06532138878944027,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0,1e-05,0
1.3273252319939193,0.01582432170301164,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0,0.0001,0
1.328529273403617,0.017321048538515172,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.1,0,0
1.3293731439332461,0.04262114463361173,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0,0,0
1.3297989611574323,0.01807653297757913,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.9,0.001,0
1.3301887931194136,0.043239728447357684,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0,0.0001,0
1.3330029549968263,0.032855369223675324,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.3,0.0001,0
1.335265481848343,0.02332103739569621,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.3,0.0001,0
1.344203818392782,0.02947707022349241,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.9,0.001,0
1.3630761940109808,0.03776978755400228,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0,1e-05,0
1.379246181302568,0.05959807820376686,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.3,0.0001,0
1.3907208140891907,0.02610352547306559,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.3,0.0001,0
1.408553045589958,0.022158199489864264,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.1,0.0001,0
1.4099743878475586,0.07379000281733922,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.1,0.0001,0
1.4212740727036663,0.06391737380542226,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.1,0.0001,0
1.425687070447368,0.05655451879237546,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0,0.0001,0
1.4342655170367185,0.08242137404307827,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0,0.0001,0
1.4354255478732074,0.019772697778457454,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0,0.0001,0
1.443943835888083,0.036987507835771684,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.1,0.0001,0
1.452398705301522,0.012415744497848376,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.5,0,0
1.4684906444809391,0.008527568370539466,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0,0.0001,0
1.47576777440573,0.07612513513138836,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.5,1e-05,0
1.4801102908920607,0.08220170569646255,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.5,0,0
1.4980447544346773,0.06270893146680163,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.3,0,0
1.507574712076739,0.008486461715222047,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.5,1e-05,0
1.5193153067952097,0.047043310409669255,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.5,0,0
1.5212296913476926,0.048745360593959605,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.3,0,0
1.5333636064805027,0.04254653716680636,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.5,0.001,0
1.540231060253033,0.006303423620518791,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.3,1e-05,0
1.5411533053532225,0.025416827051695384,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.5,0.001,0
1.543538121566061,0.033398893442962894,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.5,0,0
1.5476374938078248,0.06175035576128617,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.5,1e-05,0
1.5512747694330538,0.0419919669823996,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.1,0,0
1.5539266450467568,0.04210545334269241,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.5,1e-05,0
1.561482002257355,0.0058171646247494645,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.3,1e-05,0
1.5624619783462617,0.035643888306044265,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0,0,0
1.5691658780345048,0.046653876545548874,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.1,1e-05,0
1.5722555774941986,0.00529179917035638,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0,0,0
1.5735225799488486,0.04365832630694633,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0,1e-05,0
1.5763594046131895,0.03412220076799048,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.5,0.001,0
1.5793185604345439,0.04936335539969354,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.5,0.001,0
1.5951715857492161,0.04205170152701019,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.1,0,0
1.59535503936394,0.034216368964122904,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.1,1e-05,0
1.5981221796316738,0.03104960971228679,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0,1e-05,0
1.6207314187802275,0.11439652321609096,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.3,0,0
1.6249572398602419,0.06472542874233404,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.3,0,0
1.6253199727655199,0.06307696430621826,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.3,1e-05,0
1.6300344341786293,0.03633713176063269,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.3,0.001,0
1.637338940740764,0.07724430470682538,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.3,0.001,0
1.6416053850275294,0.09648793581559163,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.5,0.0001,0
1.6517357107853208,0.047377631354807624,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.3,0.001,0
1.6546045063026684,0.01511160076778469,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.3,1e-05,0
1.672038922037305,0.04830355781662709,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.5,0.0001,0
1.6728944465471702,0.008917968590929581,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.1,0,0
1.6746219076382447,0.011089648277655208,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.5,0.0001,0
1.6834056204977355,0.06761906757669241,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.3,0.001,0
1.6875071747421042,0.03633770777420501,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.1,0,0
1.6891610450699055,0.04157261005191445,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.5,0.0001,0
1.7104541315385895,0.05956221810827779,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0.1,0.001,0
1.7151181599585492,0.020841882146092946,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.3,0.0001,0
1.7156944514214902,0.0784054318143847,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.1,1e-05,0
1.721023064090111,0.015541599016434418,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0.1,0.001,0
1.7216015569397556,0.08665969184499629,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.1,1e-05,0
1.728713146431099,0.03838490148965723,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.9,0.001,0
1.7293120863073768,0.1314831827934865,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0,0,0
1.7313480131835501,0.05945710990932425,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.5,0.001,0
1.7316725448274919,0.03157848450276648,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0,1e-05,0
1.7321287818949056,0.04914751191444625,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.005,0.5,0.001,0
1.733881286445463,0.05621081587555456,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.9,0.001,0
1.7344989827715567,0.023643592738967833,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0.1,0.001,0
1.7350888678208076,0.04463778279166848,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.01,0,0.001,0
1.7412500676322862,0.056563114063062456,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.3,0.0001,0
1.7443321112671253,0.03723457132581294,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.01,0,0.001,0
1.7516694269432673,0.042857945647471404,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0,0,0
1.7535261476373403,0.06724865516459196,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,relu,0.001,0.3,0.0001,0
1.754221701579606,0.020918827030138844,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0.1,0.001,0
1.757372993675064,0.06627157315873321,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0.3,0.0001,0
1.7626232062186784,0.03637036772249572,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.005,0.5,0.001,0
1.7642811117348687,0.06725210598100982,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.001,0,1e-05,0
1.765140297757983,0.057455198526370745,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.9,0.001,0
1.7738032194881919,0.05291432033992576,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.01,0,0.001,0
1.779463969728379,0.013267758030995268,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0.1,0.0001,0
1.781803750557845,0.0397019187317574,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.001,0.9,0.001,0
1.7870275759785983,0.051528503940202336,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.01,0,0.001,0
1.7930687885236762,0.036077147496076954,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,tanh,0.005,0.5,0.001,0
1.7960609757289998,0.035384940472805215,MEE,minibatch 0.05,5000,0,10,1,"(100,)",identity,tanh,0.001,0,0.0001,0
1.799333642386233,0.0113032279573826,MEE,minibatch 0.05,5000,0,10,1,"(150,)",identity,relu,0.005,0.3,0.001,0
