score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.2732698558274946,0.052413837411438645,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.5,0.0001,0
1.2893898346229735,0.019286602918117735,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.9,0.001,0
1.2915245365691772,0.047861477206321265,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0,0.0001,0
1.2961618247175615,0.04296126093247638,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.3,0.0001,0
1.311882173186201,0.07673713735293769,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.9,0.001,0
1.3167858110098118,0.038712712559037084,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.3,0.0001,0
1.340340400374111,0.04973624905173374,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.9,0.001,0
1.353835372681865,0.05088717932542967,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.1,0.0001,0
1.36364860902861,0.04966690348216189,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.5,0,0
1.3668209075672557,0.042047433705625,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.5,1e-05,0
1.3674114527728936,0.04051455385762773,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0,0.0001,0
1.3726744514175682,0.049924908214454146,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.5,0,0
1.3801159461940282,0.026476527654405495,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.1,0.0001,0
1.4042559782875959,0.023329670199624754,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.5,1e-05,0
1.4169436517923242,0.02818456305692698,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0,0.0001,0
1.4297292739058693,0.03711004833127787,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.3,0,0
1.4373895674939234,0.022801956879494097,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.3,0,0
1.463172114390054,0.015188451988173743,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.3,1e-05,0
1.4634487282670792,0.08316559465872628,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.3,1e-05,0
1.47102927841837,0.012719487897048002,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.1,0,0
1.495569012606264,0.09745786293233481,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0,0,0
1.5063217638744666,0.03378956530436478,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.1,0,0
1.513320269769774,0.030795762732274676,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.1,1e-05,0
1.5234411657199611,0.0723220430364305,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.5,0.001,0
1.5239360334147476,0.07318404109604679,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0,0,0
